mid,用户名,发文时间,内容,转发数,评论数,点赞数
4487978217074907#,潮女牧牧菌,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片   汤臣倍健 VC120片+30片【39.9】   之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,0
4487978217359668#,购轻松小窝,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片   汤臣倍健 VC120片+30片【39.9】   之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,0
4487978217359900#,惠人小窝,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片   汤臣倍健 VC120片+30片【39.9】   之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,0
4487974751858825#,折价菌,03月30日,"
汤臣倍健 VC120片+30片  ￥39.9之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的~ ​                ",0, 1,2
4487973070591001#,女装惠,03月30日,"
                    �快快快！盘这个，比之前多了30片汤臣倍健 VC120片+30片【39.9】之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的 ​​​​                ",0, 2,0
4487972361632254#,打折菌,03月30日,"
                    �快快快！盘这个，比之前多了30片汤臣倍健 VC120片+30片【39.9】之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的 ​​​​                ",0, 10,43
4487971875374777#,穿衣搭配女王,03月30日,"
                    ✨快快快！！比之前多了30片！【￥39.9】汤臣倍健   VC120片+30片  之前发的都是120片的啊，现在多了30片❗❗坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的 ​​​​                ",0, 9,44
4487971522753697#,折价菌,03月30日,"
                    �快快快！盘这个，比之前多了30片汤臣倍健 VC120片+30片【39.9】之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的 ​​​​                ",0, 1,3
4487970197602321#,种草小熊猫,03月30日,"
                    【✨快快快！！比之前多了30片！】汤臣倍健   VC120片+30片  ￥39.9之前发的都是120片的啊，现在多了30片❗❗坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的 ​                ",0, 1,11
4487967676336842#,大可拱白菜,03月30日,"
汤臣倍健   维生素C150片，39.9现在买加赠30片啊！！你们要的维C给你们找到啦！！老牌砸啦！！日常补充维生素啦！！经常加班熬夜、长期吸烟饮酒、不喜欢次蔬菜的你们有必要补充维C啊 而且维C可以美白啦！！还可以提高抵抗力的 ​​​​                ",0, 5,22
4487966892552694#,送钱bayy,03月30日,"
                    [购]:O网页链接  卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​​​​ ​  展开全文c ",0,0,0
4487966888167290#,搭配优惠馆,03月30日,"
                    [购]:O网页链接  卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​​​​ ​  展开全文c ",0,0,0
4487966887624717#,品味搭配格,03月30日,"
                    [购]:O网页链接  卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​​​​ ​  展开全文c ",0,0,0
4487966884123264#,搭配妃,03月30日,"
                    [购]:O网页链接  卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​​​​ ​  展开全文c ",0,0,0
4487966883965133#,女装搭配格,03月30日,"
                    [购]:O网页链接  卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​​​​ ​  展开全文c ",0,0,0
4487966879749916#,生活优惠馆,03月30日,"
                    [购]:O网页链接  卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​​​​ ​  展开全文c ",0,0,0
4487966879741359#,省钱搭配格,03月30日,"
                    [购]:O网页链接  卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​​​​ ​  展开全文c ",0,0,0
4487966874983859#,白菜券达人,03月30日,"
                    [购]:O网页链接  卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​​​​ ​  展开全文c ",0,0,0
4487966623424629#,海淘大牌,03月30日,"
我的天，出现bug啦！！姐妹们看看是不是39.9可以到手150片！！汤臣倍健 维生素C*150片 （￥39.9）�酸酸甜甜像吃糖一样，但它不是糖哦！不能多吃这次是150片的哦✨之前60片都要29.9大洋了！！�VC是咀嚼的，可以增强抵抗力预防感冒⛅还能促进钙吸，尤其是预防口腔溃疡 ​  展开全文c ", 1, 58,115
4487966414344765#,省钱小管家,03月30日,"
                    �快快快！盘这个，比之前多了30片汤臣倍健 VC120片+30片【39.9】之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的 ​                ",0, 2,2
4487966413773370#,时尚一姐,03月30日,"
                    �快快快！盘这个，比之前多了30片汤臣倍健 VC120片+30片【39.9】之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的 ​                ",0, 4,51
4487966070234431#,持家小主,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,0
4487966061376976#,美搭一姐,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,0
4487966019500790#,省钱魔法师,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,1
4487966011067246#,种草小超人,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,0
4487966002821223#,抢大牌,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,2
4487965990900649#,红包达人君,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,0
4487965977348991#,种草小燕子,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,0
4487965969170460#,海淘酱,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,0
4487965944087689#,红包买买菌,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,0
4487965935454152#,种草爸爸,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,0
4487965927719530#,优品小蜜,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,0
4487965902438630#,持家小哥,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,0
4487965889806286#,打折一姐,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,0
4487965877417301#,持家仙女,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 2,0
4487965864784717#,省钱队长,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,0
4487965856348257#,潮女专柜,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,1
4487965847465609#,搭配一姐,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,1
4487965835039894#,美妆大牌,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,0
4487965827108568#,种草小野,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,0
4487965818435983#,种草妹,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,0
4487965805578406#,种草女友,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,0
4487965798023181#,女神优衣柜,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,1
4487965784503005#,白菜才,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,1
4487965751033876#,优惠分享姐,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,1
4487965743097842#,蛋酱爱安利,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,0
4487965730843854#,美搭安利菌,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,0
4487965722026387#,男神优货,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,0
4487965709388201#,防吃土攻略,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,1
4487965701219150#,气质穿搭姐,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,0
4487965688066383#,好优惠,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,0
4487965675426051#,好券,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,0
4487965650626411#,持家辣妈,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,0
4487965637741430#,捡钱菌,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,0
4487965625104285#,海外大牌君,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片  汤臣倍健 VC120片+30片【39.9】  之前发的都是120片的啊，现在多了30片！！坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的姐妹补充点这个啦~ ​                ",0, 1,0
4487964690041469#,大牌折扣菌,03月30日,"
                    卧.槽！快快快！盘这个，比之前多了30片 【�39.9】汤臣倍健   VC120片+30片 【�39.9】汤臣倍健   VC120片+30片仔仔们都知道菌菌之前发的都是120片的啊，现在多了30片❗❗坚持吃维生素C可以美白抗氧化，增强抵抗力，还可以预防口腔溃疡的！！特别是不爱吃蔬菜的仔仔补充点这个� ​                ", 5, 27,51
4488673766276691#,女神健身课堂,03月31日,"
                    0点开抢！！ 【24.9】汤臣倍健维生素C 天然博士0添加！巴西进口针叶樱桃，每片约含25mg维生素C成分，有效增强儿童抵抗力、有助于宝宝骨骼和牙龈生长，每天都需要补充的营养可以吃起来啦！！ ​​​​                ",0, 1,0
4488672240251380#,我爱买大牌,03月31日,"
#牌姐今晚0点好物#——多补充维C，增强抵抗力汤臣倍健 维生素C共240片  【￥78】维C真的是万能的,不管你是感冒发烧流鼻涕还是干嘛的，去看医生都让你多补充维CVC是强效抗氧化剂，可以延缓衰老，还能让皮肤显得不那么暗沉 ，经常熬夜、口腔溃疡的姐妹一定要备上，换季期容易感 ​  展开全文c ",0, 4,17
4488668750137981#,圈中奇谈,03月31日,"
                    0点开抢！！ 【24.9】汤臣倍健维生素C 天然博士0添加！巴西进口针叶樱桃，每片约含25mg维生素C成分，有效增强儿童抵抗力、有助于宝宝骨骼和牙龈生长，每天都需要补充的营养可以吃起来啦！！ ​​​​                ",0, 1,0
4488667747672952#,大牌佳琦,03月31日,"
#佳琦今晚0点好物#——多补充维C，增强抵抗力汤臣倍健 维生素C共240片  【￥78】维C真的是万能的,不管你是感冒发烧流鼻涕还是干嘛的，去看医生都让你多补充维CVC是强效抗氧化剂，可以延缓衰老，还能让皮肤显得不那么暗沉 ，经常熬夜、口腔溃疡的姐妹一定要备上，换季期容易感 ​  展开全文c ",0, 2,14
4488667538626184#,娱乐全民报,03月31日,"
                    0点开抢！！ 【24.9】汤臣倍健维生素C 天然博士0添加！巴西进口针叶樱桃，每片约含25mg维生素C成分，有效增强儿童抵抗力、有助于宝宝骨骼和牙龈生长，每天都需要补充的营养可以吃起来啦！！ ​​​​                ",0, 1,0
4488667504870146#,懒人健身秘籍,03月31日,"
                    0点开抢！！ 【24.9】汤臣倍健维生素C 天然博士0添加！巴西进口针叶樱桃，每片约含25mg维生素C成分，有效增强儿童抵抗力、有助于宝宝骨骼和牙龈生长，每天都需要补充的营养可以吃起来啦！！ ​​​​                ",0, 1,0
4488666237385592#,美妆日志大全,03月31日,"
                    0点开抢！！ 【24.9】汤臣倍健维生素C 天然博士0添加！巴西进口针叶樱桃，每片约含25mg维生素C成分，有效增强儿童抵抗力、有助于宝宝骨骼和牙龈生长，每天都需要补充的营养可以吃起来啦！！ ​​​​                ",0, 1,0
4488666237380976#,达人教你化妆,03月31日,"
                    0点开抢！！ 【24.9】汤臣倍健维生素C 天然博士0添加！巴西进口针叶樱桃，每片约含25mg维生素C成分，有效增强儿童抵抗力、有助于宝宝骨骼和牙龈生长，每天都需要补充的营养可以吃起来啦！！ ​​​​                ",0, 1,0
4488663935675523#,anna种草,03月31日,"
汤臣倍健维C 120片+30片 【39.9】!! O网页链接维C有增强抵抗力+抗氧化+防止色素的沉着+促进皮肤新陈代谢+抗衰老！�夏天多吃可以更好的保持白白的皮肤~ 而且对溃疡也不错 ​                ", 2, 2,12
4488660705715659#,懒人健身技能,03月31日,"
汤臣倍健维C 120片+30片 【39.9】!!维C有增强抵抗力+抗氧化+防止色素的沉着+促进皮肤新陈代谢+抗衰老！�夏天多吃可以更好的保持白白的皮肤~ 而且对溃疡也不错 ​                ", 4, 1,0
4488659560348597#,种草囤货小技能,03月31日,"
汤臣倍健维C 120片+30片 【39.9】!!维C有增强抵抗力+抗氧化+防止色素的沉着+促进皮肤新陈代谢+抗衰老！�夏天多吃可以更好的保持白白的皮肤~ 而且对溃疡也不错 ​                ", 4, 1,0
4488658185282450#,囤货小仙女yoyo,03月31日,"
汤臣倍健维C 120片+30片 【39.9】!!维C有增强抵抗力+抗氧化+防止色素的沉着+促进皮肤新陈代谢+抗衰老！�夏天多吃可以更好的保持白白的皮肤~ 而且对溃疡也不错 ​                ", 4, 1,0
4488657161302306#,娱圈扒哥,03月31日,"
汤臣倍健维C 120片+30片 【39.9】!!维C有增强抵抗力+抗氧化+防止色素的沉着+促进皮肤新陈代谢+抗衰老！�夏天多吃可以更好的保持白白的皮肤~ 而且对溃疡也不错 ​                ", 4, 1,0
4488657018333689#,小仙女买买酱,03月31日,"
汤臣倍健维C 120片+30片 【39.9】!!维C有增强抵抗力+抗氧化+防止色素的沉着+促进皮肤新陈代谢+抗衰老！�夏天多吃可以更好的保持白白的皮肤~ 而且对溃疡也不错 ​                ", 4, 1,0
4488655831996238#,元气美妆师,03月31日,"
汤臣倍健维C 120片+30片 【39.9】!!维C有增强抵抗力+抗氧化+防止色素的沉着+促进皮肤新陈代谢+抗衰老！�夏天多吃可以更好的保持白白的皮肤~ 而且对溃疡也不错 ​                ",0, 1,0
4488655689408616#,种草囤货买买酱,03月31日,"
汤臣倍健维C 120片+30片 【39.9】!!维C有增强抵抗力+抗氧化+防止色素的沉着+促进皮肤新陈代谢+抗衰老！�夏天多吃可以更好的保持白白的皮肤~ 而且对溃疡也不错 ​                ", 4, 1,0
4488654468610051#,大牌囤货达人,03月31日,"
汤臣倍健维C 120片+30片 【39.9】!!维C有增强抵抗力+抗氧化+防止色素的沉着+促进皮肤新陈代谢+抗衰老！�夏天多吃可以更好的保持白白的皮肤~ 而且对溃疡也不错 ​                ",0, 1,0
4488654422697179#,囤货丸子酱,03月31日,"
汤臣倍健维C 120片+30片 【39.9】!!维C有增强抵抗力+抗氧化+防止色素的沉着+促进皮肤新陈代谢+抗衰老！�夏天多吃可以更好的保持白白的皮肤~ 而且对溃疡也不错 ​                ", 4, 1,0
4488653197353726#,美妆小秘密,03月31日,"
汤臣倍健维C 120片+30片 【39.9】!!维C有增强抵抗力+抗氧化+防止色素的沉着+促进皮肤新陈代谢+抗衰老！�夏天多吃可以更好的保持白白的皮肤~ 而且对溃疡也不错 ​                ", 4, 1,0
4488646789424546#,种草小萌宠,03月31日,"
#今晚0点好物#——多补充维C，增强抵抗力汤臣倍健 维生素C共240片  【￥78】维C真的是万能的,不管你是感冒发烧流鼻涕还是干嘛的，去看医生都让你多补充维CVC是强效抗氧化剂，可以延缓衰老，还能让皮肤显得不那么暗沉 ，经常熬夜、口腔溃疡的姐妹一定要备上，换季期容易感冒， ​  展开全文c ",0, 1,0
4488646785217556#,气质女人爱穿搭,03月31日,"
#今晚0点好物#——多补充维C，增强抵抗力汤臣倍健 维生素C共240片  【￥78】维C真的是万能的,不管你是感冒发烧流鼻涕还是干嘛的，去看医生都让你多补充维CVC是强效抗氧化剂，可以延缓衰老，还能让皮肤显得不那么暗沉 ，经常熬夜、口腔溃疡的姐妹一定要备上，换季期容易感冒， ​  展开全文c ",0, 1,1
4488630226039200#,雾霭少女的信箱,03月31日,"
                    赠30片�【39.9】汤臣倍健 维C咀嚼片 120片+30片平时要128抗氧化 增强抵抗力都可  给家里人也备上 ​ ​​​                ",0, 1,0
4488630087359092#,马男波杰克Bojack,03月31日,"
                    赠30片�【39.9】汤臣倍健 维C咀嚼片 120片+30片平时要128抗氧化 增强抵抗力都可  给家里人也备上 ​ ​​​                ",0, 1,1
4488629910568370#,丸子省钱菌,03月31日,"
                    赠30片�【39.9】汤臣倍健 维C咀嚼片 120片+30片平时要128抗氧化 增强抵抗力都可  给家里人也备上 ​ ​​​                ",0, 3,26
4488629776413869#,Celeb韩风,03月31日,"
                    赠30片�【39.9】汤臣倍健 维C咀嚼片 120片+30片平时要128抗氧化 增强抵抗力都可  给家里人也备上 ​ ​​​                ",0, 1,0
4488629617443220#,种草小优,03月31日,"
                    赠30片�【39.9】汤臣倍健 维C咀嚼片 120片+30片平时要128抗氧化 增强抵抗力都可  给家里人也备上 ​                ", 5, 14,37
4488629088833075#,触动心灵的台词签名,03月31日,"
【39.9】汤臣倍健维C 120片+30片 维C有增强抵抗力➕抗氧化➕防止色素的沉着➕促进皮肤新陈代谢➕抗衰老无敌万能的维C，夏天多吃可以更好的保持白白的皮肤✨ 【卷在评论】芐：O网页链接 ​                ",0,0,0
4488629063543865#,情感乙,03月31日,"
【39.9】汤臣倍健维C 120片+30片 维C有增强抵抗力➕抗氧化➕防止色素的沉着➕促进皮肤新陈代谢➕抗衰老无敌万能的维C，夏天多吃可以更好的保持白白的皮肤✨ 【卷在评论】 ​                ",0, 1,0
4488629034444025#,女生不能不知道的事,03月31日,"
【39.9】汤臣倍健维C 120片+30片 维C有增强抵抗力➕抗氧化➕防止色素的沉着➕促进皮肤新陈代谢➕抗衰老无敌万能的维C，夏天多吃可以更好的保持白白的皮肤✨ 【卷在评论】 ​                ",0, 1,0
4488629030481170#,黄包乐黄,03月31日,"
【39.9】汤臣倍健维C 120片+30片 维C有增强抵抗力➕抗氧化➕防止色素的沉着➕促进皮肤新陈代谢➕抗衰老无敌万能的维C，夏天多吃可以更好的保持白白的皮肤✨ 【卷在评论】 ​                ",0, 1,0
4488629008801681#,一句心情记忆,03月31日,"
【39.9】汤臣倍健维C 120片+30片 维C有增强抵抗力➕抗氧化➕防止色素的沉着➕促进皮肤新陈代谢➕抗衰老无敌万能的维C，夏天多吃可以更好的保持白白的皮肤✨ 【卷在评论】 ​                ",0, 1,0
