mid,用户名,发文时间,内容,转发数,评论数,点赞数
4484325108404257#,种草仙女买买酱,03月19日,"
                    第二件不要钱，直接拍两件！！！�只要【24.9】汤臣倍健 维生素C 30粒*2瓶  酸酸甜甜的，每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ", 6, 1,0
4484325108395279#,人气美食君,03月19日,"
                    第二件不要钱，直接拍两件！！！�只要【24.9】汤臣倍健 维生素C 30粒*2瓶  酸酸甜甜的，每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ", 5,0,0
4484323849669634#,爱淘白菜酱,03月19日,"
                    第二件不要钱，直接拍两件！！！�只要【24.9】汤臣倍健 维生素C 30粒*2瓶  酸酸甜甜的，每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ", 25,0,0
4484322339653851#,淘宝隐藏优惠券集中营,03月19日,"
                    �️汤臣倍健――液体钙k2钙片碳酸钙中老年成年孕妇官方天猫搭青少年儿童【在售价】94元【�️帮你省】20元【券后价】74.00元-------------【承诺】用❤️心为你挑选好券�️【天猫正品保障】汤臣倍健，易吸收，有效补充钙，特别添加维生素D，还能增强免疫力哟 ​                ",0, 1,1
4484305902812526#,京东内部优惠券群,03月19日,"
                    快撸！ 手慢涨价❗官方授权，正品保障！送长辈的好选择�好评4.3万+口碑保证！增强免疫力，安心之选。�京东快递 时效无忧❗官方控价！发现就关劵 【官方旗舰店】汤臣倍健 蛋白粉600g+蛋白粉150g共750g———————京东价：448闪购价：308内购价：208 �随时变价 抢购： ​  展开全文c ",0,0,0
4484285996452298#,会淘券的大叔,03月19日,"
                    【原94券后74】，汤臣倍健液体钙k2钙片 【天猫正品保障】汤臣倍健，易吸收，有效补充钙，特别添加维生素D，还能增强免疫力哟  【20元券】微博专享限时领券 ​                ",0,0,0
4484277305387312#,Ami爱挖券,03月19日,"
                    【85】汤臣倍健   进口益生菌20袋，既提高免疫力，又能促进肠胃吸收~【入】: 【20元券】微博专享限时领券 ​                ",0,0,0
4484277300958600#,爱美女性网亲子,03月19日,"
                    【85】汤臣倍健   进口益生菌20袋，既提高免疫力，又能促进肠胃吸收~【入】: 【20元券】微博专享限时领券 ​                ",0,0,0
4484277297437860#,灿灿妈咪是个购物狂,03月19日,"
                    【85】汤臣倍健   进口益生菌20袋，既提高免疫力，又能促进肠胃吸收~【入】: 【20元券】微博专享限时领券 ​                ",0,0,0
4484277293225838#,妈咪爱实惠,03月19日,"
                    【85】汤臣倍健   进口益生菌20袋，既提高免疫力，又能促进肠胃吸收~【入】: 【20元券】微博专享限时领券 ​                ",0,0,0
4484277293332095#,辣妈爱种草,03月19日,"
                    【85】汤臣倍健   进口益生菌20袋，既提高免疫力，又能促进肠胃吸收~【入】: 【20元券】微博专享限时领券 ​                ",0,0,0
4484275103566217#,白菜省钱分享君,03月19日,"
                    （￥19）【汤臣倍健】玛卡片黑玛咖40片，壮阳补气！增强免疫力，抗疲劳提神！调节内分泌，长期失眠的人会有一定的帮助，从此不再感觉身体被掏空【60元券】微博专享限时领券 ​                ",0, 1,0
4484261413473592#,M小肉,03月19日,"
                    肉肉都开始养生了，补钙，补维生素C 肉肉吃的是第一种【汤臣倍健】意大利碳酸钙维生素D*2瓶  【￥29.9】汤臣倍健 维生素C�两件只要【￥24.9】！！！�汤臣倍健维生素C高端系列，巴西 进 口 针叶樱桃，每片约含25mg维生素C成分，维C能增强免疫力，预防感冒，口腔溃 ​  展开全文c ",0, 3,11
4484260960194310#,今日新券,03月19日,"
                    【￥78】25年大牌！汤臣倍健维C120片x2瓶 【赠运费险】线下药房100粒就要128，我们2瓶240粒只要78！汤臣倍健维生素C！具有抗氧化作用，防止皮肤色素沉着，坚持服用，皮肤越来越白皙~还能提高身体免疫力呢！快囤~ 链接： 【20元券】微博专享限时领券 ​                ",0,0,0
4484221949394409#,女神健身课堂,03月19日,"
                    第二件不要钱，直接拍两件！！！�只要【24.9】汤臣倍健 维生素C 30粒*2瓶  酸酸甜甜的，每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ", 9, 1,0
4484220673795974#,种草达人小酱,03月19日,"
                    第二件不要钱，直接拍两件！！！�只要【24.9】汤臣倍健 维生素C 30粒*2瓶  酸酸甜甜的，每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ", 9, 1,0
4484219423710582#,吃货集合咯,03月19日,"
                    第二件不要钱，直接拍两件！！！�只要【24.9】汤臣倍健 维生素C 30粒*2瓶  酸酸甜甜的，每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ", 9, 1,0
4484219269406003#,白菜星人冰冰,03月19日,"
                    【自助搜券】O网页链接 【提高免疫力】汤臣倍健无限能#西洋参#胶囊 【领前】89 【领后】29 【领+拍】 【60元券】微博专享限时领券 ​                ",0,0,0
4484216933186442#,美妆萌萌酱,03月19日,"
                    第二件不要钱，直接拍两件！！！�只要【24.9】汤臣倍健 维生素C 30粒*2瓶  酸酸甜甜的，每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ", 10, 1,0
4484216920210168#,圈中奇谈,03月19日,"
                    第二件不要钱，直接拍两件！！！�只要【24.9】汤臣倍健 维生素C 30粒*2瓶  酸酸甜甜的，每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ", 6, 1,0
4484215636549344#,娱乐全民报,03月19日,"
                    第二件不要钱，直接拍两件！！！�只要【24.9】汤臣倍健 维生素C 30粒*2瓶  酸酸甜甜的，每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ", 9, 1,0
4484215636912829#,懒人健身秘籍,03月19日,"
                    第二件不要钱，直接拍两件！！！�只要【24.9】汤臣倍健 维生素C 30粒*2瓶  酸酸甜甜的，每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ", 9, 1,0
4484214416601111#,美妆日志大全,03月19日,"
                    第二件不要钱，直接拍两件！！！�只要【24.9】汤臣倍健 维生素C 30粒*2瓶  酸酸甜甜的，每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ", 9, 1,0
4484214403876084#,达人教你化妆,03月19日,"
                    第二件不要钱，直接拍两件！！！�只要【24.9】汤臣倍健 维生素C 30粒*2瓶  酸酸甜甜的，每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ", 10, 1,0
4484209483623772#,种草月如沫沫,03月19日,"
汤臣倍健高端VC系列儿童针叶樱桃24.9¥/2瓶口感秒杀橘子味的线下一瓶98元 补充vc增强免疫力蔬菜水果 吃得少的人一定要买 ​                ",0, 1,1
4484209336566599#,优惠券搜卷领劵白菜分享君,03月19日,"
                    【优惠券60元】【券后29元】 汤臣倍健无限能 西洋参胶囊590mg/粒*30粒  【推荐】特殊时期，免疫力是你最好的健康保障！加拿大进口西洋参，5倍高浓缩，总皂苷含量高达10%，深入调养，缓解疲劳，润养五脏，补气养阴，增强记忆，提高免疫！线下药店1瓶199元，好久没活动了！速度抢 ------------------ ​  展开全文c ",0, 1,0
4484207847496547#,今日新券,03月19日,"
                    【￥91】【实发160片】汤臣倍健维生素c e 【汤臣倍健】汤臣倍健大牌的维生素C！具有抗氧化作用，防止皮肤色素沉着，坚持服用，皮肤越来越白皙~还能提高身体免疫力呢！快囤 链接： 【30元券】微博专享限时领券 ​                ",0,0,0
4484194950256906#,母婴好物薅羊毛白菜君01,03月19日,"
                    【￥19】【汤臣倍健】玛卡片黑玛咖40片 壮阳补气！增强免疫力，抗疲劳提神！调节内分泌，长期失眠的人会有一定的帮助，从此不再感觉身体被掏空 ​                ",0, 1,0
4484190756582439#,小风茄,03月19日,"
                    【￥108】【汤臣倍健】维C120片x2瓶 【旗舰店】【赠运费险】线下药房100粒就要128，我们2瓶240粒只要88！汤臣倍健维生素C！具有抗氧化作用，防止皮肤色素沉着，坚持服用，皮肤越来越白皙~还能提高身体免疫力呢！快囤~ ​                ",0, 1,0
4484190718917914#,种菜小星星,03月19日,"
                    第二件不要钱，直接拍两件！！！�只要【24.9】汤臣倍健维生素C30粒*2瓶酸酸甜甜的，每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ",0, 3,5
4484190525799466#,顾家男同学,03月19日,"
                    第二件不要钱，直接拍两件！！！�只要【24.9】汤臣倍健维生素C30粒*2瓶酸酸甜甜的，每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ",0, 2,1
4484190513162166#,馋嘴小犹太,03月19日,"
                    第二件不要钱，直接拍两件！！！�只要【24.9】汤臣倍健维生素C30粒*2瓶酸酸甜甜的，每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ",0, 2,0
4484189385078385#,折价菌,03月19日,"
                    第二件不要钱，直接拍两件！！！�只要【24.9】汤臣倍健 维生素C 30粒*2瓶酸酸甜甜的，每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​​​​                ",0, 3,0
4484184166796418#,花生日记邀请码IH2PXKO,03月19日,"
                    【24.9】2件每天1片✌提高身体免疫力汤臣倍健✨维生素C片有效抗氧化�防止黑色素沉淀�增强体质！家中必备！！ ​                ",0, 1,0
4484166546278412#,毛毛挖白菜,03月19日,"
                    【汤臣倍健】牛乳钙+牛初乳共180片，领券后58元！ 【汤臣倍健】牛乳钙片2瓶共120粒，牛初乳1瓶60粒，3瓶套餐，上市大牌，美国进口牛初乳粉，纯纯奶香好美味，增强免疫力，身体更强壮，儿童多补钙，妈妈少担心【赠运费险】  领券地址： 汤臣倍健健力多牛乳钙片儿童青少年小孩孕妇钙片压片糖果 3瓶 ​                ",0, 1,2
4484164336118978#,LiLi种草日记,03月19日,"
 每个人都需要补充维生素的！！史低！！快快快！汤臣倍健维生素C咀嚼片120片券后才【￥39.9】>>O网页链接 维生素C的主要作用：预防口腔溃疡 增强抵抗力 美白抗氧化 延缓衰老 每天来2片，补充维C，增强免疫力，还能预防口腔溃疡！ ​                ", 1, 1,2
4484161089916456#,省钱优品汇,03月19日,"
汤臣倍健  维C120片x2瓶 原价98  券后78  【赠运费险】线下药房100粒就要128，我们2瓶240粒只要78！汤臣倍健维生素C！具有抗氧化作用，防止皮肤色素沉着，坚持服用，皮肤越来越白皙~还能提高身体免疫力呢！快囤~ 【20元券】微博专享限时领券 ​                ",0,0,0
4484150968667681#,懒人健身技能,03月19日,"
                    第二件不要钱，直接拍两件！！！�只要【24.9】汤臣倍健 维生素C 30粒*2瓶酸酸甜甜的，每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ", 4, 1,0
4484149706244697#,种草囤货小技能,03月19日,"
                    第二件不要钱，直接拍两件！！！�只要【24.9】汤臣倍健 维生素C 30粒*2瓶酸酸甜甜的，每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ", 4, 1,0
4484148443908808#,囤货小仙女yoyo,03月19日,"
                    第二件不要钱，直接拍两件！！！�只要【24.9】汤臣倍健 维生素C 30粒*2瓶酸酸甜甜的，每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ", 1, 1,0
4484147206638082#,娱圈扒哥,03月19日,"
                    第二件不要钱，直接拍两件！！！�只要【24.9】汤臣倍健 维生素C 30粒*2瓶酸酸甜甜的，每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ", 2, 1,0
4484147206420052#,小仙女买买酱,03月19日,"
                    第二件不要钱，直接拍两件！！！�只要【24.9】汤臣倍健 维生素C 30粒*2瓶酸酸甜甜的，每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ", 7, 1,0
4484145935710123#,元气美妆师,03月19日,"
                    第二件不要钱，直接拍两件！！！�只要【24.9】汤臣倍健 维生素C 30粒*2瓶酸酸甜甜的，每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ", 4, 1,0
4484145936139269#,种草囤货买买酱,03月19日,"
                    第二件不要钱，直接拍两件！！！�只要【24.9】汤臣倍健 维生素C 30粒*2瓶酸酸甜甜的，每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ", 5, 1,0
4484144677764140#,囤货丸子酱,03月19日,"
                    第二件不要钱，直接拍两件！！！�只要【24.9】汤臣倍健 维生素C 30粒*2瓶酸酸甜甜的，每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ", 6, 1,0
4484143419241313#,种草达人买买酱,03月19日,"
                    第二件不要钱，直接拍两件！！！�只要【24.9】汤臣倍健 维生素C 30粒*2瓶酸酸甜甜的，每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ", 26, 1,0
4484143414702607#,美妆小秘密,03月19日,"
                    第二件不要钱，直接拍两件！！！�只要【24.9】汤臣倍健 维生素C 30粒*2瓶酸酸甜甜的，每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ", 6, 1,0
4484118085883170#,隔世离空的红颜521,03月19日,"
                    �汤臣倍健牛初乳加钙��给你免疫力之盾��‍♂️做勇敢的小少年�‍♂️  ��孩子足够强壮���才能探索美好未来� ​                ",0, 1,0
4484113169656162#,蟹柳蜜语,03月19日,"
                    漏洞❗️❗️汤臣倍健维C高端系列天然博士0添加 拍2份仅�24.9 我一直给孩子吃的，可以提高免疫力 2梧州 ​                ",0, 1,0
4484098817209593#,来打酱油,03月19日,"
【148元】【汤臣倍健】葡萄籽维生素CE2瓶120片  汤臣倍健葡萄籽维生素CE2瓶！有效抗氧化，赶走暗黄焕白肌肤~颜值涨涨涨！还可以提高身体免疫力！女孩子要多吃哟~ ​                ",0, 1,1
4484078353246236#,洗衣机微波炉烤箱热水器优惠券,03月19日,"
                    【汤臣倍健】葡萄籽维生素CE2瓶120片 汤臣倍健葡萄籽维生素CE2瓶！有效抗氧化，赶走暗黄焕白肌肤~颜值涨涨涨！还可以提高身体免疫力！女孩子要多吃哟~ 卷后只需【148】大洋 ​                ",0, 2,0
4484077678137605#,大牌淘宝返利省钱折扣优惠券领券,03月19日,"
                    【汤臣倍健】葡萄籽维生素CE2瓶120片 汤臣倍健葡萄籽维生素CE2瓶！有效抗氧化，赶走暗黄焕白肌肤~颜值涨涨涨！还可以提高身体免疫力！女孩子要多吃哟~ 卷后只需【148】大洋 ​                ",0, 1,0
4484076784680251#,空姐聚集地,03月19日,"
                    第二件不要钱，直接拍两件??   汤臣倍健 维生素C 30粒*2瓶 【24.9】   酸酸甜甜的！每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ",0, 1,0
4484076780336214#,程同学·,03月19日,"
                    第二件不要钱，直接拍两件??   汤臣倍健 维生素C 30粒*2瓶 【24.9】   酸酸甜甜的！每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ",0, 1,0
4484076776279657#,快叫老公,03月19日,"
                    第二件不要钱，直接拍两件??   汤臣倍健 维生素C 30粒*2瓶 【24.9】   酸酸甜甜的！每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ",0, 1,0
4484076776138165#,种草工人,03月19日,"
                    第二件不要钱，直接拍两件??   汤臣倍健 维生素C 30粒*2瓶 【24.9】   酸酸甜甜的！每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ",0, 1,0
4484076775931054#,淘京多查券,03月19日,"
                    第二件不要钱，直接拍两件??   汤臣倍健 维生素C 30粒*2瓶 【24.9】   酸酸甜甜的！每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ",0, 1,0
4484076775479203#,路过心弦的话,03月19日,"
                    第二件不要钱，直接拍两件??   汤臣倍健 维生素C 30粒*2瓶 【24.9】   酸酸甜甜的！每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ",0, 1,0
4484076775476492#,精选搞笑酱,03月19日,"
                    第二件不要钱，直接拍两件??   汤臣倍健 维生素C 30粒*2瓶 【24.9】   酸酸甜甜的！每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ",0, 1,0
4484076775476285#,搞笑笑,03月19日,"
                    第二件不要钱，直接拍两件??   汤臣倍健 维生素C 30粒*2瓶 【24.9】   酸酸甜甜的！每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ",0, 1,0
4484074809141359#,返利公众号,03月19日,"
                    【￥148】【汤臣倍健】葡萄籽维生素CE2瓶120片 汤臣倍健葡萄籽维生素CE2瓶！有效抗氧化，赶走暗黄焕白肌肤~颜值涨涨涨！还可以提高身体免疫力！女孩子要多吃哟~ ​                ",0, 1,0
4484074242915536#,童鞋尿不湿洗衣液单肩包优惠券,03月19日,"
                    【汤臣倍健】葡萄籽维生素CE2瓶120片 汤臣倍健葡萄籽维生素CE2瓶！有效抗氧化，赶走暗黄焕白肌肤~颜值涨涨涨！还可以提高身体免疫力！女孩子要多吃哟~ 卷后只需【148】大洋 ​                ",0, 2,0
4484073755527753#,鞋子万斯耐剋匡威阿迪达椰子350,03月19日,"
                    【汤臣倍健】葡萄籽维生素CE2瓶120片 汤臣倍健葡萄籽维生素CE2瓶！有效抗氧化，赶走暗黄焕白肌肤~颜值涨涨涨！还可以提高身体免疫力！女孩子要多吃哟~ 卷后只需【148】大洋 ​                ",0, 1,0
4484073697356131#,正品美瞳推荐种草测评,03月19日,"
                    【汤臣倍健】葡萄籽维生素CE2瓶120片 汤臣倍健葡萄籽维生素CE2瓶！有效抗氧化，赶走暗黄焕白肌肤~颜值涨涨涨！还可以提高身体免疫力！女孩子要多吃哟~ 卷后只需【148】大洋 ​                ",0, 1,0
4484051072986847#,型男绅士菌,03月19日,"
                    第二件不要钱，直接拍两件??   汤臣倍健 维生素C 30粒*2瓶 【24.9】   酸酸甜甜的！每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ",0, 1,0
4484051069139636#,蓝朋友淘优品,03月19日,"
                    第二件不要钱，直接拍两件??   汤臣倍健 维生素C 30粒*2瓶 【24.9】   酸酸甜甜的！每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ",0, 1,0
4484051065325726#,男士潮搭指南,03月19日,"
                    第二件不要钱，直接拍两件??   汤臣倍健 维生素C 30粒*2瓶 【24.9】   酸酸甜甜的！每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ",0, 1,0
4484051064937942#,品味男装菌,03月19日,"
                    第二件不要钱，直接拍两件??   汤臣倍健 维生素C 30粒*2瓶 【24.9】   酸酸甜甜的！每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ",0, 1,0
4484051064593219#,奔跑吧型男菌,03月19日,"
                    第二件不要钱，直接拍两件??   汤臣倍健 维生素C 30粒*2瓶 【24.9】   酸酸甜甜的！每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ",0, 1,0
4484051064592217#,时尚潮男菌,03月19日,"
                    第二件不要钱，直接拍两件??   汤臣倍健 维生素C 30粒*2瓶 【24.9】   酸酸甜甜的！每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ",0, 1,0
4484051064531410#,奔跑吧-陈赤赤,03月19日,"
                    第二件不要钱，直接拍两件??   汤臣倍健 维生素C 30粒*2瓶 【24.9】   酸酸甜甜的！每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ",0, 1,0
4484051064531122#,型男欧巴菌,03月19日,"
                    第二件不要钱，直接拍两件??   汤臣倍健 维生素C 30粒*2瓶 【24.9】   酸酸甜甜的！每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ",0, 1,0
4484051060334075#,男士穿搭潮流风,03月19日,"
                    第二件不要钱，直接拍两件??   汤臣倍健 维生素C 30粒*2瓶 【24.9】   酸酸甜甜的！每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ",0, 1,0
4484025718810955#,看剧来点料,03月19日,"
汤臣倍健 维生素C  24.9入！汤臣倍健维生素C高端系列，巴西 进 口 针叶樱桃，每片约含25mg维生素C成分，维C能增强免疫力，预防感冒，口腔溃疡啥的啊啊！！！ ​                ",0, 1,0
4484025714277755#,布噜爱追剧,03月19日,"
汤臣倍健 维生素C  24.9入！汤臣倍健维生素C高端系列，巴西 进 口 针叶樱桃，每片约含25mg维生素C成分，维C能增强免疫力，预防感冒，口腔溃疡啥的啊啊！！！ ​                ", 1, 1,0
4484025710079341#,火剧手,03月19日,"
汤臣倍健 维生素C  24.9入！汤臣倍健维生素C高端系列，巴西 进 口 针叶樱桃，每片约含25mg维生素C成分，维C能增强免疫力，预防感冒，口腔溃疡啥的啊啊！！！ ​                ",0, 1,0
4484025702354865#,我是戏一号,03月19日,"
汤臣倍健 维生素C  24.9入！汤臣倍健维生素C高端系列，巴西 进 口 针叶樱桃，每片约含25mg维生素C成分，维C能增强免疫力，预防感冒，口腔溃疡啥的啊啊！！！ ​                ",0, 1,0
4484025697322058#,影剧速递,03月19日,"
汤臣倍健 维生素C  24.9入！汤臣倍健维生素C高端系列，巴西 进 口 针叶樱桃，每片约含25mg维生素C成分，维C能增强免疫力，预防感冒，口腔溃疡啥的啊啊！！！ ​                ",0, 1,0
4484025693119893#,剧控迷,03月19日,"
汤臣倍健 维生素C  24.9入！汤臣倍健维生素C高端系列，巴西 进 口 针叶樱桃，每片约含25mg维生素C成分，维C能增强免疫力，预防感冒，口腔溃疡啥的啊啊！！！ ​                ",0, 1,0
4484025689409938#,可爱陈列bv,03月19日,"
汤臣倍健 维生素C  24.9入！汤臣倍健维生素C高端系列，巴西 进 口 针叶樱桃，每片约含25mg维生素C成分，维C能增强免疫力，预防感冒，口腔溃疡啥的啊啊！！！ ​                ",0, 1,0
4484025681014712#,布匹在江湖nv,03月19日,"
汤臣倍健 维生素C  24.9入！汤臣倍健维生素C高端系列，巴西 进 口 针叶樱桃，每片约含25mg维生素C成分，维C能增强免疫力，预防感冒，口腔溃疡啥的啊啊！！！ ​                ",0, 1,0
4484025680518551#,打点美女nc,03月19日,"
汤臣倍健 维生素C  24.9入！汤臣倍健维生素C高端系列，巴西 进 口 针叶樱桃，每片约含25mg维生素C成分，维C能增强免疫力，预防感冒，口腔溃疡啥的啊啊！！！ ​                ",0, 1,0
4484025672292170#,剧探社长,03月19日,"
汤臣倍健 维生素C  24.9入！汤臣倍健维生素C高端系列，巴西 进 口 针叶樱桃，每片约含25mg维生素C成分，维C能增强免疫力，预防感冒，口腔溃疡啥的啊啊！！！ ​                ",0, 1,0
4484025668415099#,得卤大叔,03月19日,"
汤臣倍健 维生素C  24.9入！汤臣倍健维生素C高端系列，巴西 进 口 针叶樱桃，每片约含25mg维生素C成分，维C能增强免疫力，预防感冒，口腔溃疡啥的啊啊！！！ ​                ",0, 1,0
4484025663892324#,热剧八卦,03月19日,"
汤臣倍健 维生素C  24.9入！汤臣倍健维生素C高端系列，巴西 进 口 针叶樱桃，每片约含25mg维生素C成分，维C能增强免疫力，预防感冒，口腔溃疡啥的啊啊！！！ ​                ",0, 1,0
4484025660352327#,佳剧,03月19日,"
汤臣倍健 维生素C  24.9入！汤臣倍健维生素C高端系列，巴西 进 口 针叶樱桃，每片约含25mg维生素C成分，维C能增强免疫力，预防感冒，口腔溃疡啥的啊啊！！！ ​                ",0, 1,0
4484025655815058#,趁热扒点剧,03月19日,"
汤臣倍健 维生素C  24.9入！汤臣倍健维生素C高端系列，巴西 进 口 针叶樱桃，每片约含25mg维生素C成分，维C能增强免疫力，预防感冒，口腔溃疡啥的啊啊！！！ ​                ",0, 1,0
4484025651557855#,神剧备忘录,03月19日,"
汤臣倍健 维生素C  24.9入！汤臣倍健维生素C高端系列，巴西 进 口 针叶樱桃，每片约含25mg维生素C成分，维C能增强免疫力，预防感冒，口腔溃疡啥的啊啊！！！ ​                ",0, 1,0
4484025646918458#,洗剧的王,03月19日,"
汤臣倍健 维生素C  24.9入！汤臣倍健维生素C高端系列，巴西 进 口 针叶樱桃，每片约含25mg维生素C成分，维C能增强免疫力，预防感冒，口腔溃疡啥的啊啊！！！ ​                ",0, 1,0
4484025642716868#,扒剧大咖,03月19日,"
汤臣倍健 维生素C  24.9入！汤臣倍健维生素C高端系列，巴西 进 口 针叶樱桃，每片约含25mg维生素C成分，维C能增强免疫力，预防感冒，口腔溃疡啥的啊啊！！！ ​                ",0, 1,0
4484025634814785#,哇的菜,03月19日,"
汤臣倍健 维生素C  24.9入！汤臣倍健维生素C高端系列，巴西 进 口 针叶樱桃，每片约含25mg维生素C成分，维C能增强免疫力，预防感冒，口腔溃疡啥的啊啊！！！ ​                ",0, 1,0
4484025408274191#,扫大牌,03月19日,"
                    【19.90】 益生菌婴幼儿婴儿肠胃汤臣倍健天然博士呵护宝宝  牛乳钙第2件0元#购物生活节# 等不及一条条翻微博哒？ 直接搜哦：O网页链接 【拍2件！2件仅需29.9元】日期新鲜，新西兰牛乳，高含量易吸收增加肠胃动力，促进儿童钙质吸收，壮骨骼，增强免疫力青少年孕妇可食用。 ​  展开全文c ",0,0,0
4484024976042960#,白菜百财菌,03月19日,"
                    【39.9 】！！[人人公益节] 【汤臣倍健】维生素C咀嚼片120片【】特殊时期，要有个健康好身体，适当补充维C，可以增加身体免疫力和身体各种需求！美白肌肤！汤臣倍健大牌的维生素C囤起来~线下要128，咱暖心价120片仅39.9！每天来2粒，补充维C，增强抵抗力！  ​                ",0, 1,0
4484024452446006#,万人乐购,03月19日,"
                    第二件不要钱，直接拍两件??   汤臣倍健 维生素C 30粒*2瓶 【24.9】   酸酸甜甜的！每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ",0, 1,0
4484024451713321#,曹惠欣cc,03月19日,"
                    第二件不要钱，直接拍两件??   汤臣倍健 维生素C 30粒*2瓶 【24.9】   酸酸甜甜的！每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ",0, 1,0
4484024447743681#,三人与句,03月19日,"
                    第二件不要钱，直接拍两件??   汤臣倍健 维生素C 30粒*2瓶 【24.9】   酸酸甜甜的！每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ",0, 1,0
4484024447743798#,潮女牧牧菌,03月19日,"
                    第二件不要钱，直接拍两件??   汤臣倍健 维生素C 30粒*2瓶 【24.9】   酸酸甜甜的！每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ",0, 1,0
4484024447744625#,买买菌的小仙女,03月19日,"
                    第二件不要钱，直接拍两件??   汤臣倍健 维生素C 30粒*2瓶 【24.9】   酸酸甜甜的！每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ",0, 1,0
4484024447745230#,惠人小窝,03月19日,"
                    第二件不要钱，直接拍两件??   汤臣倍健 维生素C 30粒*2瓶 【24.9】   酸酸甜甜的！每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ",0, 1,0
4484024447745446#,潮女菌,03月19日,"
                    第二件不要钱，直接拍两件??   汤臣倍健 维生素C 30粒*2瓶 【24.9】   酸酸甜甜的！每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ",0, 1,0
4484024447745716#,寻宝小窝,03月19日,"
                    第二件不要钱，直接拍两件??   汤臣倍健 维生素C 30粒*2瓶 【24.9】   酸酸甜甜的！每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ",0, 1,0
4484024447745718#,慧慧酱送内部劵,03月19日,"
                    第二件不要钱，直接拍两件??   汤臣倍健 维生素C 30粒*2瓶 【24.9】   酸酸甜甜的！每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ",0, 1,0
4484024448055240#,惠人乐购,03月19日,"
                    第二件不要钱，直接拍两件??   汤臣倍健 维生素C 30粒*2瓶 【24.9】   酸酸甜甜的！每天当糖吃一片，能增强免疫力、预防感冒、口腔溃疡 ​                ",0, 1,0
